result,field,total,top_issuer,top_count
pass,e_subject_state_name_max_length,735711,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",175150
pass,e_cab_ov_requires_org,684645,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",177972
pass,e_cert_policy_ov_requires_country,684645,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",177972
pass,e_cert_policy_ov_requires_province_or_locality,684643,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",177972
pass,e_subject_locality_name_max_length,637127,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",177783
pass,e_sub_cert_eku_server_auth_client_auth_missing,85709,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
pass,w_sub_cert_eku_extra_values,70510,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
pass,e_sub_cert_aia_does_not_contain_ocsp_url,67791,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
pass,e_subject_organizational_unit_name_max_length,61925,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_ca_subject_field_empty,50052,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_ext_subject_key_identifier_missing_ca,49435,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_subject_common_name_not_from_san,48730,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",9501
pass,w_root_ca_contains_cert_policy,48706,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,w_root_ca_basic_constraints_path_len_constraint_field_present,48687,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_root_ca_extended_key_usage_present,48265,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_ca_organization_name_missing,45164,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_ca_country_name_missing,43853,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_ca_country_name_invalid,42398,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_ca_common_name_missing,40431,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_subject_email_max_length,39345,"emailAddress=ssl@dreamhost.com, C=US, ST=California, L=Brea, O=New Dream Network LLC dba Dreamhost, OU=System Engineering, CN=sni.dreamhost.com, emailAddress=ssl@dreamhost.com",11141
pass,e_basic_constraints_not_critical,34961,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
pass,e_subject_dn_serial_number_max_length,22637,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_subject_dn_serial_number_not_printable_string,22636,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_ev_country_name_missing,19275,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_ev_organization_name_missing,19275,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_ev_san_ip_address_present,19275,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_ev_serial_number_missing,19275,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_ev_business_category_missing,19274,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_ev_invalid_business_category,19267,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4228
pass,e_ev_not_wildcard,19249,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4232
pass,e_subject_contains_organizational_unit_name_and_no_organization_name,18964,"emailAddress=ssl@dreamhost.com, C=US, ST=California, L=Brea, O=New Dream Network LLC dba Dreamhost, OU=System Engineering, CN=sni.dreamhost.com, emailAddress=ssl@dreamhost.com",11141
pass,e_ext_ian_dns_not_ia5_string,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_empty_name,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_rfc822_format_invalid,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_space_dns_name,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ian_bare_wildcard,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ian_dns_name_includes_null_char,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ian_dns_name_starts_with_period,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ian_wildcard_not_first,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,w_ext_ian_critical,12549,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_uri_format_invalid,12548,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_uri_host_not_fqdn_or_ip,12548,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_uri_not_ia5,12548,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_uri_relative,12548,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,w_ian_iana_pub_suffix_empty,12546,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_ext_ian_no_entries,12539,"C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Domain Validation CA SHA2",10002
pass,e_no_underscores_before_1_6_2,11542,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",1823
pass,e_generalized_time_does_not_include_seconds,9472,"C=DE, ST=Bavaria, L=Ismaing, O=ispgateway, CN=webslave.ispgateway.de",3001
pass,e_generalized_time_includes_fraction_seconds,9472,"C=DE, ST=Bavaria, L=Ismaing, O=ispgateway, CN=webslave.ispgateway.de",3001
pass,e_generalized_time_not_in_zulu,9472,"C=DE, ST=Bavaria, L=Ismaing, O=ispgateway, CN=webslave.ispgateway.de",3001
pass,n_subject_common_name_included,3373,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",2100
pass,e_subj_orgunit_in_ca_cert,2857,"C=DE, ST=Bavaria, L=Ismaing, O=ispgateway, CN=webslave.ispgateway.de",1315
pass,w_ext_subject_key_identifier_not_recommended_subscriber,2707,"C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com RSA SSL subCA",837
pass,e_subject_street_address_max_length,2646,"C=BE, O=GlobalSign nv-sa, CN=GlobalSign Extended Validation CA - SHA256 - G3",981
pass,e_subject_postal_code_max_length,1933,"C=CH, O=SwissSign AG, CN=SwissSign RSA TLS EV ICA 2022 - 1",401
pass,w_ext_cert_policy_explicit_text_includes_control,1791,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",829
pass,w_ext_cert_policy_explicit_text_not_nfc,1791,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",829
pass,e_ext_cert_policy_explicit_text_too_long,1789,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",829
pass,e_ext_cert_policy_explicit_text_ia5_string,1783,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",829
pass,e_old_sub_cert_rsa_mod_less_than_1024_bits,1729,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",294
pass,w_ext_cert_policy_explicit_text_not_utf8,1578,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",829
pass,e_underscore_permissible_in_dnsname_if_valid_when_replaced,1387,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",367
pass,e_underscore_present_with_too_long_validity,1387,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",367
pass,e_qcstatem_etsi_present_qcs_critical,869,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",632
pass,e_qcstatem_etsi_type_as_statem,869,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",632
pass,e_qcstatem_qctype_valid,869,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",632
pass,w_qcstatem_qctype_web,869,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",632
pass,e_qcstatem_qcpds_valid,826,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",632
pass,w_qcstatem_qcpds_lang_case,826,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",632
pass,e_qcstatem_qcretentionperiod_valid,801,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",632
pass,w_subject_common_name_included,755,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",251
pass,e_ca_key_usage_missing,720,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
pass,e_ca_is_ca,715,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
pass,e_ca_key_cert_sign_not_set,715,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
pass,e_root_ca_key_usage_present,714,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
pass,n_ca_digital_signature_not_set,709,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
pass,e_rsa_allowed_ku_ca,576,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
pass,e_cabf_org_identifier_psd_vat_has_state,436,"CN=ACCVCA-120, OU=PKIACCV, O=ACCV, C=ES",387
pass,e_ca_crl_sign_not_set,373,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
pass,w_sub_cert_sha1_expiration_too_long,277,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",177
pass,e_qcstatem_mandatory_etsi_statems,261,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",56
pass,e_qcstatem_qccompliance_valid,261,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",56
pass,e_ca_key_usage_not_critical,165,"O=DirectAdmin Self-Signed, CN=ns1.plazacool.com",13
pass,e_root_ca_key_usage_must_be_critical,161,"O=DirectAdmin Self-Signed, CN=ns1.plazacool.com",13
pass,e_ev_valid_time_too_long,96,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Extended Validation Secure Server CA",15
pass,e_ev_organization_id_missing,84,"C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis Qualified Web ICA G2",34
pass,e_ev_orgid_inconsistent_subj_and_ext,84,"C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis Qualified Web ICA G2",34
pass,e_old_root_ca_rsa_mod_less_than_2048_bits,47,"emailAddress=info@plesk.com, C=US, ST=Virginia, L=Herndon, O=SWsoft\, Inc., OU=Plesk, CN=plesk, emailAddress=info@plesk.com",11
pass,e_old_sub_ca_rsa_mod_less_than_1024_bits,41,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",28
pass,e_rsa_allowed_ku_no_encipherment_ca,27,CN=Microsoft Remote Attestation Service,5
pass,e_ext_subject_directory_attr_critical,22,"C=TW, O=行政院, CN=政府伺服器數位憑證管理中心 - G1",20
pass,e_cab_iv_requires_personal_name,15,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",3
pass,e_cert_policy_iv_requires_country,15,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",3
pass,e_cert_policy_iv_requires_province_or_locality,15,"C=US, O=DigiCert Inc, CN=DigiCert TLS RSA SHA256 2020 CA1",3
pass,e_ext_freshest_crl_marked_critical,7,"C=KZ, CN=ҰЛТТЫҚ КУӘЛАНДЫРУШЫ ОРТАЛЫҚ (RSA)",6
pass,e_qcstatem_qclimitvalue_valid,4,"C=HU, L=Budapest, O=NETLOCK Ltd., CN=NETLOCK Trust Qualified EV CA 3",4
pass,e_ext_cert_policy_disallowed_any_policy_qualifier,4,"C=US, ST=Default state, O=Stormshield, OU=sslvpnfull, CN=sslvpn-full-default-authority",3
pass,e_subject_surname_max_length,3,"SN=California, CN=00:23:eb:a7:b6:94, OU=RV042, O=Cisco-Linksys\, LLC, C=US, L=Irvine, SN=California",1
pass,w_subject_surname_recommended_max_length,3,"SN=California, CN=00:23:eb:a7:b6:94, OU=RV042, O=Cisco-Linksys\, LLC, C=US, L=Irvine, SN=California",1
pass,n_mp_allowed_eku,3,"C=CZ, ST=CZ, L=Prague, O=IT, OU=IT, CN=82.208.48.249",1
pass,n_sub_ca_eku_missing,3,"C=CZ, ST=CZ, L=Prague, O=IT, OU=IT, CN=82.208.48.249",1
pass,n_sub_ca_eku_not_technically_constrained,3,"C=CZ, ST=CZ, L=Prague, O=IT, OU=IT, CN=82.208.48.249",1
pass,w_sub_ca_eku_critical,3,"C=CZ, ST=CZ, L=Prague, O=IT, OU=IT, CN=82.208.48.249",1
pass,e_onion_subject_validity_time_too_large,2,"C=GR, O=Hellenic Academic and Research Institutions CA, CN=HARICA DV TLS RSA",1
pass,e_san_dns_name_onion_invalid,2,"C=GR, O=Hellenic Academic and Research Institutions CA, CN=HARICA DV TLS RSA",1
pass,e_ca_invalid_eku,2,"C=CZ, ST=CZ, L=Prague, O=IT, OU=IT, CN=82.208.48.249",1
pass,e_sub_cert_given_name_surname_contains_correct_policy,1,"C=IL, O=StartCom Ltd., OU=StartCom Certification Authority, CN=StartCom Class 2 IV Server CA",1
pass,e_subject_given_name_max_length,1,"C=IL, O=StartCom Ltd., OU=StartCom Certification Authority, CN=StartCom Class 2 IV Server CA",1
pass,w_subject_given_name_recommended_max_length,1,"C=IL, O=StartCom Ltd., OU=StartCom Certification Authority, CN=StartCom Class 2 IV Server CA",1
pass,e_ext_name_constraints_not_critical,1,CN=localhost,1
pass,e_ext_name_constraints_not_in_ca,1,CN=localhost,1
pass,e_ext_nc_intersects_reserved_ip,1,CN=localhost,1
pass,e_name_constraint_empty,1,CN=localhost,1
pass,e_name_constraint_maximum_not_absent,1,CN=localhost,1
pass,e_name_constraint_minimum_non_zero,1,CN=localhost,1
pass,e_name_constraint_not_fqdn,1,CN=localhost,1
pass,w_name_constraint_on_edi_party_name,1,CN=localhost,1
pass,w_name_constraint_on_registered_id,1,CN=localhost,1
pass,w_name_constraint_on_x400,1,CN=localhost,1
NE,e_underscore_permissible_in_dnsname_if_valid_when_replaced,6932679,"C=US, O=Google Trust Services, CN=WE1",1395247
NE,e_underscore_present_with_too_long_validity,6930204,"C=US, O=Google Trust Services, CN=WE1",1395184
NE,e_no_underscores_before_1_6_2,6922523,"C=US, O=Google Trust Services, CN=WE1",1395247
NE,e_subject_common_name_not_from_san,6922473,"C=US, O=Google Trust Services, CN=WE1",1395247
NE,e_sub_cert_aia_does_not_contain_ocsp_url,6874718,"C=US, O=Google Trust Services, CN=WE1",1395247
NE,n_subject_common_name_included,6874718,"C=US, O=Google Trust Services, CN=WE1",1395247
NE,e_sub_cert_eku_server_auth_client_auth_missing,6869539,"C=US, O=Google Trust Services, CN=WE1",1395247
NE,w_sub_cert_eku_extra_values,6859804,"C=US, O=Google Trust Services, CN=WE1",1395247
NE,e_duplicate_subject_attribs,169515,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_subject_rdns_correct_encoding,169515,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_organizational_unit_name_prohibited,92004,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",12148
NE,e_algorithm_identifier_improper_encoding,79026,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
NE,e_br_prohibit_dsa_usage,79026,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
NE,e_invalid_subject_rdn_order,74683,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,w_ext_subject_key_identifier_not_recommended_subscriber,74683,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,w_subject_common_name_included,74683,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_eku_critical,71247,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_sub_cert_eku_check,71247,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_sub_cert_basic_constraints_not_critical,69678,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_subject_common_name_not_exactly_from_san,69539,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",9501
NE,e_aia_must_contain_permitted_access_method,68318,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_aia_unique_access_locations,68318,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_aia_ocsp_must_have_http_only,68017,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_invalid_cps_uri,67633,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_policy_qualifiers_other_than_cps_not_permitted,67633,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_aia_ca_issuers_must_have_http_only,67572,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_cab_dv_subject_invalid_values,58552,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17520
NE,e_tls_server_cert_valid_time_longer_than_398_days,50657,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3734
NE,w_tls_server_cert_valid_time_longer_than_397_days,50657,"C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3",3734
NE,e_mp_rsassa-pss_in_spki,50544,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",2248
NE,e_subj_orgunit_in_ca_cert,46750,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
NE,e_subject_contains_organizational_unit_name_and_no_organization_name,42915,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
NE,e_dnsname_contains_prohibited_reserved_label,37824,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",9697
NE,e_crl_distrib_points_not_http,31550,"C=US, ST=Arizona, L=Scottsdale, O=GoDaddy.com\, Inc., OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",4372
NE,e_crlissuer_must_not_be_present_in_cdp,31550,"C=US, ST=Arizona, L=Scottsdale, O=GoDaddy.com\, Inc., OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",4372
NE,e_prohibit_dsa_usage,19458,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",981
NE,e_mp_exponent_cannot_be_one,18908,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",977
NE,e_mp_modulus_must_be_2048_bits_or_more,18908,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",977
NE,e_mp_modulus_must_be_divisible_by_8,18908,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",977
NE,e_underscore_not_permissible_in_dnsname,12930,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",1886
NE,e_sub_cert_or_sub_ca_using_sha1,11509,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",934
NE,w_ct_sct_policy_count_unsatisfied,11018,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",1706
NE,e_international_dns_name_not_nfc,10462,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",1386
NE,e_invalid_certificate_version,9360,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",797
NE,e_sub_cert_valid_time_longer_than_825_days,8111,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",1233
NE,e_ca_common_name_missing,5225,"C=GB, ST=Lanarkshire, L=Glasgow, O=iomart, CN=localhost",592
NE,e_rsa_public_exponent_not_odd,4898,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",386
NE,e_rsa_public_exponent_too_small,4898,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",386
NE,w_rsa_mod_factors_smaller_than_752,4898,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",386
NE,w_rsa_mod_not_odd,4898,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",386
NE,w_rsa_public_exponent_not_in_range,4898,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",386
NE,e_sub_cert_country_name_must_appear,4578,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",513
NE,e_sub_cert_locality_name_must_appear,4578,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",513
NE,e_sub_cert_locality_name_must_not_appear,4578,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",513
NE,e_sub_cert_postal_code_must_not_appear,4578,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",513
NE,e_sub_cert_province_must_appear,4578,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",513
NE,e_sub_cert_province_must_not_appear,4578,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",513
NE,e_sub_cert_street_address_should_not_exist,4578,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",513
NE,w_sub_cert_sha1_expiration_too_long,4392,"emailAddress=info@parallels.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Parallels Panel, CN=Parallels Panel, emailAddress=info@parallels.com",710
NE,e_sub_cert_valid_time_longer_than_39_months,4335,"C=GB, ST=Greater Manchester, L=Salford, O=COMODO CA Limited, CN=COMODO RSA Domain Validation Secure Server CA",454
NE,e_dnsname_left_label_wildcard_correct,3972,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",353
NE,e_dnsname_wildcard_only_in_left_label,3972,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",353
NE,e_public_key_type_not_allowed,3972,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",353
NE,e_subject_contains_noninformational_value,3972,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",353
NE,e_subject_country_not_iso,3972,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",353
NE,e_ext_san_missing,2648,"emailAddress=info@plesk.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Plesk, CN=plesk, emailAddress=info@plesk.com",217
NE,e_sub_cert_aia_missing,2648,"emailAddress=info@plesk.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Plesk, CN=plesk, emailAddress=info@plesk.com",217
NE,e_sub_cert_cert_policy_empty,2648,"emailAddress=info@plesk.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Plesk, CN=plesk, emailAddress=info@plesk.com",217
NE,e_sub_cert_certificate_policies_missing,2648,"emailAddress=info@plesk.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Plesk, CN=plesk, emailAddress=info@plesk.com",217
NE,e_sub_cert_eku_missing,2648,"emailAddress=info@plesk.com, C=US, ST=Virginia, L=Herndon, O=Parallels, OU=Plesk, CN=plesk, emailAddress=info@plesk.com",217
NE,e_mp_authority_key_identifier_correct,2603,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",407
